customer_id,article_id,score,rec_ranking
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,679854001,0.03571428571428571,28
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,448509014,0.034482758620689655,29
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,614854005,0.03333333333333333,30
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,901281001,0.03225806451612903,31
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,557994003,0.03125,32
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,610776087,0.030303030303030304,33
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,817472002,0.029411764705882353,34
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,882066001,0.02857142857142857,35
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,809913001,0.027777777777777776,36
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,860411001,0.02702702702702703,37
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,879781001,0.02631578947368421,38
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,759814009,0.02564102564102564,39
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,850259002,0.025,40
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,769748002,0.024390243902439025,41
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,759871025,0.023809523809523808,42
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,806225002,0.023255813953488372,43
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,767862001,0.022727272727272728,44
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,879781003,0.022222222222222223,45
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,766346008,0.021739130434782608,46
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,817069001,0.02127659574468085,47
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,859125001,0.020833333333333332,48
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,822946002,0.02040816326530612,49
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,690936023,0.02,50
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,524529013,0.0196078431372549,51
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,893994001,0.019230769230769232,52
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,823168002,0.018867924528301886,53
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,809549001,0.018518518518518517,54
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,818031002,0.01818181818181818,55
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,554598003,0.017857142857142856,56
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,610776072,0.017543859649122806,57
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,852584001,0.017241379310344827,58
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,806388002,0.01694915254237288,59
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,829017005,0.016666666666666666,60
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,832309010,0.01639344262295082,61
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,823505001,0.016129032258064516,62
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,833499005,0.015873015873015872,63
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,843777005,0.015625,64
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,690936002,0.015384615384615385,65
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,866383006,0.015151515151515152,66
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,716672003,0.014925373134328358,67
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,799417001,0.014705882352941176,68
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,811907006,0.014492753623188406,69
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,832453002,0.014285714285714285,70
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,712924012,0.014084507042253521,71
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,841434012,0.013888888888888888,72
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,599580055,0.0136986301369863,73
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,817472004,0.013513513513513514,74
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,868018003,0.013333333333333334,75
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,843362003,0.013157894736842105,76
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,751471026,0.012987012987012988,77
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,783346020,0.01282051282051282,78
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,698276009,0.012658227848101266,79
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,524529010,0.0125,80
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,877278002,0.012345679012345678,81
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,751471021,0.012195121951219513,82
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,818036002,0.012048192771084338,83
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,757303012,0.011904761904761904,84
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,879436002,0.011764705882352941,85
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,811777002,0.011627906976744186,86
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,858052006,0.011494252873563218,87
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,733749010,0.011363636363636364,88
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,817416001,0.011235955056179775,89
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,408875001,0.011111111111111112,90
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,858833001,0.01098901098901099,91
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,684209032,0.010869565217391304,92
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,811907003,0.010752688172043012,93
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,820484001,0.010638297872340425,94
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,858161002,0.010526315789473684,95
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,779725006,0.010416666666666666,96
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,750422031,0.010309278350515464,97
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,714790008,0.01020408163265306,98
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,832473003,0.010101010101010102,99
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,621381014,0.01,100
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,861740001,1.0,1
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,714790017,0.5,2
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,599580056,0.3333333333333333,3
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,825585007,0.25,4
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,678942001,0.2,5
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,759871001,0.16666666666666666,6
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,448509001,0.14285714285714285,7
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,685816001,0.125,8
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,827635001,0.1111111111111111,9
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,844294002,0.1,10
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,685814003,0.09090909090909091,11
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,854000001,0.08333333333333333,12
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,779781006,0.07692307692307693,13
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,688537004,0.07142857142857142,14
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,821336002,0.06666666666666667,15
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,849648001,0.0625,16
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,876770008,0.058823529411764705,17
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,895506001,0.05555555555555555,18
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,817472002,0.05263157894736842,19
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,690936023,0.05,20
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,684209032,0.047619047619047616,21
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,841434001,0.045454545454545456,22
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,808028001,0.043478260869565216,23
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,599580083,0.041666666666666664,24
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,823505001,0.04,25
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,783346023,0.038461538461538464,26
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,712924012,0.037037037037037035,27
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,850244002,0.03571428571428571,28
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,859139002,0.034482758620689655,29
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,859077005,0.03333333333333333,30
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,659854016,0.03225806451612903,31
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,803468002,0.03125,32
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,372860069,0.030303030303030304,33
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,861477001,0.029411764705882353,34
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,815851001,0.02857142857142857,35
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,879781002,0.027777777777777776,36
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,878733002,0.02702702702702703,37
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,832114002,0.02631578947368421,38
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,821163003,0.02564102564102564,39
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,783346018,0.025,40
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,871243001,0.024390243902439025,41
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,854677003,0.023809523809523808,42
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,767799003,0.023255813953488372,43
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,599718037,0.022727272727272728,44
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,854043005,0.022222222222222223,45
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,811925005,0.021739130434782608,46
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,823118004,0.02127659574468085,47
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,179950001,0.020833333333333332,48
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,811907003,0.02040816326530612,49
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,811777002,0.02,50
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,832453001,0.0196078431372549,51
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,720125041,0.019230769230769232,52
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,571706001,0.018867924528301886,53
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,853881001,0.018518518518518517,54
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,562245102,0.01818181818181818,55
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,816166005,0.017857142857142856,56
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,753737001,0.017543859649122806,57
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,863565001,0.017241379310344827,58
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,776237006,0.01694915254237288,59
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,600886001,0.016666666666666666,60
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,834258001,0.01639344262295082,61
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,901955001,0.016129032258064516,62
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,806131003,0.015873015873015872,63
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,865678001,0.015625,64
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,842238001,0.015384615384615385,65
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,833493002,0.015151515151515152,66
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,714790021,0.014925373134328358,67
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,817472001,0.014705882352941176,68
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,844160002,0.014492753623188406,69
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,778064001,0.014285714285714285,70
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,699080001,0.014084507042253521,71
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,804992001,0.013888888888888888,72
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,677930031,0.0136986301369863,73
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,746069006,0.013513513513513514,74
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,854619003,0.013333333333333334,75
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,832473003,0.013157894736842105,76
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,717490059,0.012987012987012988,77
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,883033001,0.01282051282051282,78
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,811925009,0.012658227848101266,79
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,817416001,0.0125,80
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,832453003,0.012345679012345678,81
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,739590018,0.012195121951219513,82
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,717464001,0.012048192771084338,83
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,820960001,0.011904761904761904,84
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,869397001,0.011764705882352941,85
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,837283001,0.011627906976744186,86
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,816563005,0.011494252873563218,87
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,720125007,0.011363636363636364,88
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,372860001,0.011235955056179775,89
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,901281001,0.011111111111111112,90
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,706016001,0.01098901098901099,91
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,868751002,0.010869565217391304,92
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,621381014,0.010752688172043012,93
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,690936014,0.010638297872340425,94
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,827411001,0.010526315789473684,95
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,736530007,0.010416666666666666,96
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,865073005,0.010309278350515464,97
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,809913001,0.01020408163265306,98
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,717490008,0.010101010101010102,99
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,554477035,0.01,100
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,860819001,1.0,1
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,738567003,0.5,2
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,408875001,0.3333333333333333,3
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,780297001,0.25,4
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,610776072,0.2,5
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,832331003,0.16666666666666666,6
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,610776074,0.14285714285714285,7
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,863001001,0.125,8
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,372860002,0.1111111111111111,9
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,863001002,0.1,10
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,599580038,0.09090909090909091,11
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,880839001,0.08333333333333333,12
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,820866002,0.07692307692307693,13
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,854679005,0.07142857142857142,14
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,757995009,0.06666666666666667,15
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,714790021,0.0625,16
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,811925009,0.058823529411764705,17
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,697564042,0.05555555555555555,18
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,776237008,0.05263157894736842,19
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,599580072,0.05,20
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,875469002,0.047619047619047616,21
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,881950001,0.045454545454545456,22
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,827411006,0.043478260869565216,23
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,640021011,0.041666666666666664,24
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,824340002,0.04,25
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,843793001,0.038461538461538464,26
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,838055003,0.037037037037037035,27
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,713199009,0.03571428571428571,28
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,865907005,0.034482758620689655,29
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,854679003,0.03333333333333333,30
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,396135007,0.03225806451612903,31
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,844411002,0.03125,32
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,835136001,0.030303030303030304,33
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,788846012,0.029411764705882353,34
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,808028006,0.02857142857142857,35
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,855080005,0.027777777777777776,36
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,351484002,0.02702702702702703,37
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,832359002,0.02631578947368421,38
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,713199006,0.02564102564102564,39
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,874719001,0.025,40
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,832732002,0.024390243902439025,41
