customer_id,article_id,score,rec_ranking
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,688537011,27,33
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,776237020,27,34
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,778064028,27,35
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,806225008,27,36
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,806388001,27,37
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,811927004,27,38
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,843873007,27,39
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,751471001,26,40
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,572797002,25,41
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,590928023,25,42
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,823505002,25,43
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,850176003,25,44
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,783346020,24,45
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,832361001,24,46
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,833530002,24,47
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,599580072,23,48
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,783346016,23,49
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,795440003,23,50
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,815851001,23,51
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,827411001,23,52
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,832473001,23,53
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,838055001,23,54
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,464297007,22,55
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,571706001,22,56
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,590928001,22,57
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,800691007,22,58
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,854043005,22,59
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,854619003,22,60
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,559630026,21,61
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,706016036,21,62
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,823118001,21,63
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,824337001,21,64
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,832330002,21,65
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,841260013,21,66
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,854677004,21,67
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,854683002,21,68
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,854683004,21,69
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,859125001,21,70
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,866383001,21,71
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,372860002,20,72
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,714790017,20,73
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,733749001,20,74
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,748355003,20,75
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,749699002,20,76
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,754404006,20,77
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,806225002,20,78
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,811927007,20,79
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,816563001,20,80
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,817353008,20,81
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,825600002,20,82
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,841434001,20,83
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,852174001,20,84
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,854683003,20,85
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,863937003,20,86
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,448509014,19,87
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,557994014,19,88
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,599580046,19,89
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,688537021,19,90
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,697564010,19,91
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,700701002,19,92
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,717490057,19,93
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,717490058,19,94
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,739590032,19,95
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,759465001,19,96
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,759482001,19,97
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,766346003,19,98
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,776237006,19,99
e4f304fc282ab470cd1e3e81671f6658bf39e1b774feeabf68427a08d1610fd5,776237031,19,100
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,599580038,69,1
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,706016001,58,2
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,599580052,48,3
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,610776002,48,4
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,741356002,45,5
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,706016002,44,6
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,759871002,43,7
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,599580055,42,8
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,841383002,41,9
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,687034023,40,10
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,776237011,40,11
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,783346001,40,12
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,841383003,39,13
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,351484002,38,14
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,610776001,37,15
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,799365011,36,16
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,688537004,34,17
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,806388002,34,18
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,720125001,32,19
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,843872006,32,20
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,684209004,31,21
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,758002008,31,22
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,783346018,31,23
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,684209027,30,24
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,714790020,30,25
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,723529001,30,26
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,757995009,30,27
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,684209013,29,28
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,762846007,29,29
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,753737001,28,30
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,811925005,28,31
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,827370002,28,32
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,688537011,27,33
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,776237020,27,34
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,778064028,27,35
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,806225008,27,36
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,806388001,27,37
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,811927004,27,38
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,843873007,27,39
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,751471001,26,40
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,572797002,25,41
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,590928023,25,42
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,823505002,25,43
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,850176003,25,44
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,783346020,24,45
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,832361001,24,46
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,833530002,24,47
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,599580072,23,48
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,783346016,23,49
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,795440003,23,50
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,815851001,23,51
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,827411001,23,52
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,832473001,23,53
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,838055001,23,54
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,464297007,22,55
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,571706001,22,56
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,590928001,22,57
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,800691007,22,58
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,854043005,22,59
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,854619003,22,60
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,559630026,21,61
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,706016036,21,62
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,823118001,21,63
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,824337001,21,64
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,832330002,21,65
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,841260013,21,66
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,854677004,21,67
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,854683002,21,68
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,854683004,21,69
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,859125001,21,70
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,866383001,21,71
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,372860002,20,72
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,714790017,20,73
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,733749001,20,74
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,748355003,20,75
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,749699002,20,76
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,754404006,20,77
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,806225002,20,78
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,811927007,20,79
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,816563001,20,80
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,817353008,20,81
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,825600002,20,82
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,841434001,20,83
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,852174001,20,84
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,854683003,20,85
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,863937003,20,86
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,448509014,19,87
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,557994014,19,88
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,599580046,19,89
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,688537021,19,90
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,697564010,19,91
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,700701002,19,92
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,717490057,19,93
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,717490058,19,94
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,739590032,19,95
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,759465001,19,96
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,759482001,19,97
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,766346003,19,98
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,776237006,19,99
ebc0d2e437e43aeb59aa55c271c90f2a6e8157d9be33b6587af576dca59515d1,776237031,19,100
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,599580038,69,1
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,706016001,58,2
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,599580052,48,3
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,610776002,48,4
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,741356002,45,5
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,706016002,44,6
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,759871002,43,7
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,599580055,42,8
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,841383002,41,9
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,687034023,40,10
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,776237011,40,11
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,783346001,40,12
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,841383003,39,13
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,351484002,38,14
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,610776001,37,15
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,799365011,36,16
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,688537004,34,17
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,806388002,34,18
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,720125001,32,19
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,843872006,32,20
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,684209004,31,21
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,758002008,31,22
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,783346018,31,23
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,684209027,30,24
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,714790020,30,25
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,723529001,30,26
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,757995009,30,27
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,684209013,29,28
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,762846007,29,29
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,753737001,28,30
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,811925005,28,31
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,827370002,28,32
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,688537011,27,33
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,776237020,27,34
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,778064028,27,35
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,806225008,27,36
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,806388001,27,37
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,811927004,27,38
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,843873007,27,39
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,751471001,26,40
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,572797002,25,41
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,590928023,25,42
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,823505002,25,43
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,850176003,25,44
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,783346020,24,45
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,832361001,24,46
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,833530002,24,47
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,599580072,23,48
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,783346016,23,49
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,795440003,23,50
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,815851001,23,51
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,827411001,23,52
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,832473001,23,53
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,838055001,23,54
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,464297007,22,55
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,571706001,22,56
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,590928001,22,57
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,800691007,22,58
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,854043005,22,59
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,854619003,22,60
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,559630026,21,61
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,706016036,21,62
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,823118001,21,63
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,824337001,21,64
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,832330002,21,65
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,841260013,21,66
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,854677004,21,67
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,854683002,21,68
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,854683004,21,69
d13c8689a2a80ba78f431a0b08b085e7ca25b0229068d241dc32458e0a8ee33e,859125001,21,70
